GPS, 16273600, 45.801708, 9.095341
ACC, 16274018, -1532, -536, 14632, -5744, 20, 24
ACC, 16274022, -1660, -544, 14732, -5712, 3, 22
ACC, 16274047, -1624, -460, 14764, -5712, -14, 58
ACC, 16274095, -1660, -540, 14592, -5744, 1, 58
ACC, 16274141, -1716, -548, 14644, -5728, -4, 90
ACC, 16274187, -1628, -544, 14680, -5680, -1, 92
ACC, 16274234, -1628, -528, 14696, -5696, 12, 47
ACC, 16274281, -1580, -520, 14676, -5712, 3, 59
ACC, 16274326, -1708, -552, 14604, -5712, 20, 60
ACC, 16274374, -1604, -540, 14640, -5712, -33, 56
ACC, 16274426, -1628, -452, 14728, -5696, -8, 68
ACC, 16274469, -1580, -468, 14532, -5744, 9, 82
ACC, 16274514, -1552, -496, 14636, -5712, 7, 51
GPS, 16273700, 45.801708, 9.095341
ACC, 16274759, -1628, -516, 14708, -5728, -16, 52
ACC, 16274858, -1636, -508, 14740, -5728, 6, 75
ACC, 16274955, -1640, -564, 14684, -5728, -17, 71
ACC, 16275005, -1656, -596, 14564, -5712, -35, 112
ACC, 16275011, -1704, -552, 14628, -5696, 10, 90
ACC, 16275048, -1788, -480, 14636, -5744, -42, 89
ACC, 16275096, -1652, -584, 14664, -5696, 50, 177
ACC, 16275167, -1512, -452, 14536, -5712, 187, 470
ACC, 16275193, -1632, -404, 14780, -5712, 217, 476
ACC, 16275242, -1396, -636, 14700, -5728, 283, -167
ACC, 16275292, -1624, -664, 14812, -5728, 369, -249
ACC, 16275341, -1528, -552, 14280, -5728, 297, -61
ACC, 16275390, -1488, -540, 14792, -5712, 270, 376
ACC, 16275440, -2300, -256, 14672, -5696, -25, 376
ACC, 16275488, -2336, -468, 15724, -5728, -347, 173
GPS, 16273800, 45.801708, 9.095341
ACC, 16275741, -892, -664, 15116, -5728, 3790, 1939
ACC, 16275872, -1736, 64, 16396, -5728, 261, -1507
ACC, 16275974, 16, -240, 15408, -5728, 2086, -3591
ACC, 16276007, -204, 272, 15920, -5680, 1446, -3819
ACC, 16276023, 768, 224, 15384, -5712, 1232, -3659
ACC, 16276072, 1048, 224, 14648, -5712, 946, -3060
ACC, 16276122, 876, 104, 14264, -5696, 753, -2524
ACC, 16276169, 1352, 608, 13348, -5712, 1178, -2427
ACC, 16276219, 644, 1188, 13676, -5680, 2271, -1968
ACC, 16276269, 812, 1684, 13368, -5664, 2606, -1009
ACC, 16276322, 496, 2052, 14308, -5712, 1784, 522
ACC, 16276366, -264, 2764, 16036, -5696, 1381, 1767
ACC, 16276416, -892, 3024, 16588, -5728, 540, 2186
ACC, 16276466, -1148, 2380, 17548, -5680, 35, 1625
ACC, 16276514, -1120, 1388, 18044, -5728, 11, 559
GPS, 16273900, 45.801712, 9.095342
ACC, 16276761, -704, 796, 15896, -5680, 662, -817
ACC, 16276862, 136, 1288, 13128, -5712, -324, -1929
ACC, 16276965, 964, 1512, 10700, -5712, -954, -1941
ACC, 16277012, 1220, 1520, 11512, -5680, -1495, -2299
ACC, 16277018, 1136, 1640, 11528, -5680, -1522, -2236
ACC, 16277074, 1140, 1524, 12652, -5760, -1297, -1229
ACC, 16277122, 1120, 1100, 12608, -5712, -1283, -592
ACC, 16277172, 1204, 784, 13748, -5696, -889, -1098
ACC, 16277222, 1996, 848, 13428, -5728, -1267, -1672
ACC, 16277274, 2344, 360, 13824, -5696, -1614, -2813
ACC, 16277325, 1764, 332, 14896, -5712, -1667, -2596
ACC, 16277375, 1272, 132, 15520, -5712, -2307, -1871
ACC, 16277426, 220, 276, 16392, -5744, -2561, 50
ACC, 16277473, 0, -1072, 15204, -5696, -1734, 881
ACC, 16277524, -336, -1708, 14424, -5744, -1405, -109
ACC, 16277672, 540, -748, 13188, -5712, 837, 661
GPS, 16274000, 45.801715, 9.095348
ACC, 16277881, 2300, -60, 14688, -5712, 157, -203
ACC, 16277982, 1548, -96, 16316, -5760, -651, -2201
ACC, 16278018, 972, 424, 17672, -5712, -1084, -1811
ACC, 16278032, -340, 684, 19212, -5728, -1067, -1225
ACC, 16278084, 1052, 452, 16348, -5696, -536, -1343
ACC, 16278133, 592, 1128, 16212, -5712, 441, -1228
ACC, 16278182, 2344, 876, 14480, -5728, 621, -1814
ACC, 16278235, 2348, 376, 13964, -5712, -56, -1505
ACC, 16278280, 3008, 44, 11896, -5712, -857, -1915
ACC, 16278328, 2276, 760, 13816, -5728, -1540, -2282
ACC, 16278379, 3632, 100, 13124, -5744, -1758, -1397
ACC, 16278431, 3592, -4, 14548, -5696, -1516, -1736
ACC, 16278481, 3760, 160, 14864, -5696, -1652, -1059
ACC, 16278531, 2660, -112, 16860, -5728, -1022, -1969
ACC, 16278682, 2012, -1980, 16284, -5728, 37, -905
GPS, 16274100, 45.801719, 9.095360
ACC, 16278890, 2968, -556, 10700, -5744, 1770, 280
ACC, 16279032, 3220, -636, 11944, -5712, -1613, -455
ACC, 16279047, 3880, -780, 12460, -5728, -2007, -451
ACC, 16279096, 4604, -1236, 15136, -5744, -3195, 213
ACC, 16279146, 4908, -264, 17092, -5744, -699, 1752
ACC, 16279197, 2300, 452, 19720, -5760, 2046, 2633
ACC, 16279246, 2560, 1388, 15856, -5712, 3561, 792
ACC, 16279295, 2148, 1828, 15956, -5744, 1666, -931
ACC, 16279344, 3276, 1060, 14808, -5696, -1701, 275
ACC, 16279394, 3340, 280, 12564, -5744, -1197, 1134
ACC, 16279444, 4168, -1668, 12360, -5744, -1418, 1599
ACC, 16279501, 4580, -676, 13604, -5728, -443, -208
GPS, 16274200, 45.801719, 9.095375
ACC, 16279751, 4564, -64, 16124, -5744, -1479, -366
ACC, 16279852, 2928, 676, 15420, -5744, 383, 326
ACC, 16279952, 612, -200, 15944, -5760, 841, -1370
ACC, 16280019, 2392, 792, 11516, -5776, 19, -559
ACC, 16280024, 2740, 916, 11096, -5712, -44, -378
ACC, 16280051, 3516, 1128, 11192, -5776, -90, 1059
ACC, 16280100, 3472, 1728, 12268, -5760, -156, 2460
ACC, 16280150, 3460, 712, 11124, -5760, 645, 3702
ACC, 16280203, 3016, 864, 12312, -5728, 539, 4800
ACC, 16280245, 2968, 140, 14332, -5744, -530, 3262
ACC, 16280294, 3812, -216, 15632, -5744, -1362, 2425
ACC, 16280346, 3288, -8, 17252, -5744, -2600, -107
ACC, 16280394, 2240, -220, 18396, -5728, -2787, -1174
ACC, 16280446, 24, 792, 18300, -5744, -2099, -1295
