GPS, 16021480, 45.801776, 9.095271
ACC, 16021604, 896, -1064, 14980, -3056, -44, 77
ACC, 16021608, 1020, -988, 14764, -3040, -73, 65
ACC, 16021635, 744, -1104, 14736, -3056, -67, 79
ACC, 16021681, 824, -1056, 14824, -3072, -78, 83
ACC, 16021728, 816, -1096, 14772, -3072, -87, 101
ACC, 16021776, 884, -972, 14872, -3072, -64, 97
ACC, 16021821, 824, -1092, 14820, -3040, -92, 86
ACC, 16021869, 784, -1020, 14972, -3040, -59, 68
ACC, 16021916, 832, -1136, 14832, -3056, -54, 71
ACC, 16021962, 832, -1096, 14740, -3056, -98, 75
ACC, 16022013, 868, -1148, 14732, -3056, -70, 88
ACC, 16022056, 892, -1140, 14816, -3056, -93, 95
ACC, 16022103, 772, -1116, 14920, -3024, -70, 80
GPS, 16022215, 45.801784, 9.095272
ACC, 16022352, 840, -1060, 14840, -3024, -77, 75
ACC, 16022451, 728, -976, 14904, -3040, -78, 99
ACC, 16022550, 852, -1248, 14808, -3056, -75, 96
ACC, 16022595, 920, -1060, 14788, -3056, -82, 88
ACC, 16022599, 896, -1028, 14852, -3056, -55, 88
ACC, 16022640, 888, -1048, 14768, -3040, -80, 89
ACC, 16022686, 928, -1012, 14760, -3072, -84, 99
ACC, 16022737, 852, -1140, 14776, -3072, -53, 98
ACC, 16022780, 908, -1020, 14648, -3056, -85, 71
ACC, 16022826, 972, -1036, 14804, -3056, -75, 106
ACC, 16022874, 788, -1136, 14840, -3056, -70, 103
ACC, 16022922, 824, -1052, 14952, -3056, -88, 94
ACC, 16022968, 860, -1156, 14948, -3072, -90, 88
ACC, 16023015, 868, -1152, 14916, -3024, -86, 87
ACC, 16023063, 884, -968, 14996, -3056, -80, 89
ACC, 16023109, 920, -1016, 14944, -3072, -61, 86
GPS, 16023220, 45.801780, 9.095270
ACC, 16023383, 800, -1092, 14976, -3056, -82, 99
ACC, 16023483, 912, -1108, 14884, -3040, -87, 89
ACC, 16023583, 832, -1072, 14840, -3040, -91, 69
ACC, 16023603, 864, -1016, 14912, -3072, -79, 98
ACC, 16023627, 1008, -1052, 14740, -3072, -87, 98
ACC, 16023675, 928, -1080, 14788, -3072, -55, 114
ACC, 16023723, 928, -1176, 14804, -3040, -76, 62
ACC, 16023770, 860, -1064, 14928, -3056, -67, 98
ACC, 16023816, 896, -1128, 14904, -3040, -93, 90
ACC, 16023863, 876, -1016, 14980, -3040, -86, 102
ACC, 16023916, 856, -1064, 15024, -3040, -79, 113
ACC, 16023959, 836, -1040, 14888, -3008, -72, 83
ACC, 16024006, 876, -1088, 14976, -3056, -63, 69
ACC, 16024053, 708, -1092, 15068, -3072, -93, 34
ACC, 16024100, 1016, -996, 14436, -3056, -155, -5
GPS, 16024212, 45.801776, 9.095271
ACC, 16024348, 836, -1248, 15028, -3040, -100, 59
ACC, 16024448, 808, -1140, 14904, -3072, -49, 82
ACC, 16024548, 912, -928, 14800, -3040, -40, 88
ACC, 16024602, 860, -952, 14860, -3072, -83, 97
ACC, 16024606, 784, -984, 14936, -3056, -88, 86
ACC, 16024640, 812, -1064, 14812, -3072, -74, 90
ACC, 16024681, 660, -1696, 15808, -3072, -176, -105
ACC, 16024732, 744, -1732, 14804, -3056, -34, 86
ACC, 16024779, 872, -636, 15104, -3056, -145, 28
ACC, 16024826, 896, -1112, 14940, -3056, -55, 103
ACC, 16024873, 840, -1108, 14944, -3056, -69, 93
ACC, 16024920, 816, -1112, 14932, -3072, -71, 108
ACC, 16024968, 912, -1108, 14732, -3104, -89, 96
ACC, 16025014, 840, -944, 14948, -3040, -80, 100
ACC, 16025061, 884, -1144, 14724, -3072, -60, 106
ACC, 16025114, 828, -1028, 14792, -3072, -87, 83
GPS, 16025221, 45.801780, 9.095272
ACC, 16025356, 784, -1036, 14860, -3040, -75, 88
ACC, 16025457, 808, -1072, 14836, -3056, -76, 76
ACC, 16025556, 780, -1052, 15028, -3056, -92, 87
ACC, 16025603, 912, -1016, 14912, -3088, -89, 94
ACC, 16025608, 960, -1048, 15044, -3056, -78, 92
ACC, 16025646, 872, -1064, 14984, -3040, -55, 86
ACC, 16025693, 920, -1028, 14836, -3040, -89, 105
ACC, 16025740, 844, -896, 14976, -3072, -71, 81
ACC, 16025790, 824, -948, 14864, -3088, -64, 97
ACC, 16025832, 944, -1048, 14900, -3072, -85, 99
ACC, 16025879, 892, -1036, 14836, -3072, -88, 97
ACC, 16025926, 860, -1140, 14936, -3056, -76, 93
ACC, 16025973, 796, -1024, 14920, -3072, -71, 64
ACC, 16026020, 768, -1232, 14896, -3040, -88, 83
ACC, 16026066, 892, -1128, 14916, -3056, -81, 103
ACC, 16026114, 844, -1128, 14804, -3088, -72, 81
GPS, 16026226, 45.801784, 9.095273
ACC, 16026360, 864, -1092, 14952, -3024, -67, 81
ACC, 16026562, 952, -1048, 14876, -3056, -76, 86
ACC, 16026610, 792, -1096, 14800, -3024, -82, 86
ACC, 16026615, 828, -1008, 14888, -3008, -64, 77
ACC, 16026653, 892, -1044, 14860, -3040, -98, 87
ACC, 16026700, 892, -1020, 14804, -3072, -80, 78
ACC, 16026746, 852, -1004, 14684, -3056, -79, 76
ACC, 16026793, 944, -1128, 14776, -3040, -70, 91
ACC, 16026840, 904, -1060, 14832, -3072, -73, 85
ACC, 16026887, 804, -1116, 14764, -3056, -90, 91
ACC, 16026933, 856, -1016, 15052, -3040, -51, 83
ACC, 16026980, 832, -1024, 14824, -3040, -61, 96
ACC, 16027033, 868, -1020, 15000, -3056, -43, 85
ACC, 16027074, 920, -1024, 14872, -3088, -74, 93
ACC, 16027121, 760, -1080, 14808, -3040, -76, 85
GPS, 16027232, 45.801780, 9.095270
ACC, 16027365, 896, -1044, 14752, -3088, -81, 89
ACC, 16027465, 848, -1072, 14904, -3040, -49, 78
ACC, 16027565, 944, -948, 14824, -3040, -76, 85
ACC, 16027603, 816, -972, 14884, -3072, -96, 102
ACC, 16027608, 832, -1064, 14920, -3040, -75, 75
ACC, 16027654, 968, -984, 14964, -3072, -70, 109
ACC, 16027700, 920, -1136, 14896, -3056, -84, 91
ACC, 16027751, 808, -996, 14952, -3040, -79, 69
ACC, 16027793, 760, -1052, 14884, -3056, -86, 70
ACC, 16027840, 880, -1092, 14872, -3056, -56, 99
ACC, 16027887, 896, -1160, 14916, -3072, -61, 105
ACC, 16027935, 912, -1120, 14872, -3072, -67, 70
ACC, 16027982, 856, -1096, 14920, -3072, -82, 76
ACC, 16028028, 920, -1068, 14812, -3056, -86, 80
ACC, 16028075, 772, -1064, 14948, -3072, -79, 85
ACC, 16028122, 832, -1052, 14972, -3072, -57, 93
GPS, 16028234, 45.801776, 9.095265
ACC, 16028398, 884, -1140, 14868, -3024, -84, 98
ACC, 16028498, 932, -1080, 14812, -3040, -62, 92
ACC, 16028598, 876, -1068, 14912, -3024, -69, 102
ACC, 16028608, 880, -1024, 14908, -3008, -82, 76
ACC, 16028633, 860, -1148, 14760, -3040, -80, 88
ACC, 16028680, 864, -960, 14792, -3040, -61, 92
ACC, 16028726, 916, -896, 14996, -3072, -71, 80
ACC, 16028771, 880, -1124, 14984, -3040, -68, 85
ACC, 16028818, 868, -1088, 14972, -3056, -75, 87
ACC, 16028866, 776, -1044, 14736, -3088, -87, 88
ACC, 16028939, 836, -1104, 14904, -3088, -74, 92
ACC, 16028959, 1012, -1028, 14756, -3056, -74, 75
ACC, 16029007, 928, -1124, 14700, -3056, -39, 123
ACC, 16029055, 824, -1124, 14948, -3056, -71, 88
ACC, 16029101, 812, -956, 14824, -3040, -69, 85
GPS, 16029212, 45.801773, 9.095262
ACC, 16029348, 976, -384, 14352, -3072, -76, 83
ACC, 16029446, 960, -928, 14620, -3024, -116, 31
ACC, 16029547, 816, -1112, 14836, -3056, -76, 132
ACC, 16029598, 804, -1408, 15132, -3056, -64, 96
ACC, 16029602, 852, -1192, 14916, -3040, -85, 77
ACC, 16029642, 764, -1116, 14868, -3056, -89, 60
ACC, 16029685, 940, -1216, 14812, -3040, -92, 71
ACC, 16029732, 968, -1100, 14704, -3040, -69, 92
ACC, 16029779, 800, -884, 15120, -3024, -75, 58
ACC, 16029824, 896, -1136, 14868, -3072, -83, 58
ACC, 16029871, 964, -964, 14928, -3024, -77, 60
ACC, 16029917, 896, -1124, 14784, -3008, -74, 91
ACC, 16029963, 912, -984, 14872, -3072, -119, 75
ACC, 16030010, 956, -1036, 14992, -3088, -77, 92
ACC, 16030057, 884, -1052, 15036, -3072, -48, 90
ACC, 16030108, 860, -1000, 14928, -3040, -71, 96
GPS, 16030215, 45.801769, 9.095258
ACC, 16030349, 824, -1016, 14860, -3040, -78, 86
ACC, 16030450, 852, -960, 14948, -3072, -66, 80
ACC, 16030547, 868, -1020, 15036, -3072, -86, 95
ACC, 16030598, 932, -972, 14900, -3072, -58, 79
ACC, 16030603, 976, -1072, 14860, -3040, -81, 104
ACC, 16030638, 892, -1240, 14752, -3008, -66, 81
ACC, 16030685, 892, -1184, 14740, -3056, -72, 102
ACC, 16030733, 912, -1104, 14756, -3024, -63, 93
ACC, 16030779, 924, -1052, 14972, -3008, -70, 78
ACC, 16030831, 892, -1132, 14816, -3088, -83, 74
ACC, 16030874, 928, -1092, 14848, -3072, -106, 94
ACC, 16030921, 764, -1132, 14812, -3008, -53, 79
ACC, 16030968, 840, -1044, 14924, -3104, -63, 82
ACC, 16031015, 848, -1032, 14956, -3056, -69, 79
ACC, 16031061, 832, -1100, 14976, -3040, -44, 63
ACC, 16031108, 944, -984, 14808, -3040, -77, 80
GPS, 16031218, 45.801765, 9.095252
ACC, 16031354, 972, -1136, 14764, -3040, -68, 94
ACC, 16031454, 872, -1220, 14852, -3040, -98, 82
ACC, 16031582, 896, -916, 14712, -3056, -66, 75
ACC, 16031603, 908, -1008, 14868, -3040, -72, 90
ACC, 16031624, 868, -1040, 14936, -3056, -82, 77
ACC, 16031671, 924, -1052, 14880, -3040, -44, 100
ACC, 16031719, 776, -996, 14872, -3040, -85, 106
ACC, 16031766, 812, -1084, 14880, -3040, -91, 88
ACC, 16031813, 968, -1008, 14880, -3024, -58, 80
ACC, 16031860, 932, -1228, 14668, -3072, -67, 86
ACC, 16031906, 884, -880, 14872, -3040, -76, 68
ACC, 16031952, 848, -1064, 14844, -3072, -66, 87
ACC, 16031999, 908, -1124, 14848, -3072, -76, 93
ACC, 16032069, 852, -1072, 14760, -3088, -87, 84
ACC, 16032092, 888, -1240, 14692, -3056, -77, 65
ACC, 16032218, 904, -1136, 14852, -3056, -67, 96
GPS, 16032267, 45.801753, 9.095249
ACC, 16032401, 844, -932, 14936, -3072, -83, 81
ACC, 16032599, 816, -1088, 14848, -3056, -73, 97
ACC, 16032606, 900, -1064, 14764, -3040, -54, 95
ACC, 16032630, 860, -1188, 14800, -3072, -87, 90
ACC, 16032676, 880, -1204, 14912, -3040, -82, 75
ACC, 16032723, 844, -1036, 14884, -3056, -82, 96
ACC, 16032774, 936, -1040, 14764, -3040, -79, 83
ACC, 16032817, 824, -1136, 14840, -3072, -58, 96
ACC, 16032863, 868, -1068, 14896, -3056, -74, 74
ACC, 16032910, 808, -1136, 14768, -3040, -86, 76
ACC, 16032957, 808, -1256, 14844, -3040, -78, 78
ACC, 16033004, 836, -1164, 14712, -3088, -68, 124
ACC, 16033052, 848, -1176, 14704, -3056, -59, 95
ACC, 16033099, 940, -1096, 14900, -3072, -71, 91
GPS, 16033210, 45.801746, 9.095244
ACC, 16033346, 896, -1044, 14856, -3056, -68, 93
ACC, 16033445, 876, -992, 14872, -3040, -101, 93
ACC, 16033573, 824, -1172, 14768, -3056, -80, 80
ACC, 16033605, 912, -1156, 14896, -3056, -95, 87
ACC, 16033617, 936, -1040, 14820, -3056, -65, 85
ACC, 16033664, 820, -1140, 14792, -3088, -81, 73
ACC, 16033711, 972, -1084, 14892, -3040, -60, 98
ACC, 16033757, 896, -1100, 14696, -3024, -78, 54
ACC, 16033804, 828, -1204, 14724, -3040, -73, 108
ACC, 16033852, 816, -1092, 14824, -3040, -107, 77
ACC, 16033901, 924, -1064, 14684, -3040, -88, 94
ACC, 16033947, 936, -1116, 14828, -3056, -79, 101
ACC, 16033999, 840, -940, 14852, -3056, -72, 98
ACC, 16034041, 888, -916, 15004, -3040, -95, 79
ACC, 16034086, 1068, -1108, 14456, -3056, -118, 22
ACC, 16034176, 904, -912, 14852, -3024, -94, 75
GPS, 16034252, 45.801742, 9.095237
ACC, 16034386, 828, -1120, 14856, -3040, -77, 84
ACC, 16034485, 852, -1076, 14684, -3056, -107, 110
ACC, 16034588, 908, -1080, 14944, -3056, -53, 85
ACC, 16034601, 788, -1192, 14804, -3040, -84, 91
ACC, 16034626, 812, -1052, 14800, -3056, -63, 81
ACC, 16034677, 824, -1180, 15088, -3040, -60, 103
ACC, 16034721, 912, -924, 14944, -3056, -34, 115
ACC, 16034767, 888, -1136, 14928, -3072, -86, 86
ACC, 16034814, 800, -1092, 14832, -3024, -59, 101
ACC, 16034862, 880, -944, 14748, -3024, -70, 81
ACC, 16034907, 824, -1080, 14748, -3040, -69, 107
ACC, 16034955, 888, -1148, 14812, -3072, -83, 79
ACC, 16035002, 936, -1084, 14964, -3056, -52, 111
ACC, 16035049, 952, -1060, 14860, -3056, -85, 93
ACC, 16035097, 880, -1064, 14928, -3008, -89, 117
ACC, 16035269, 772, -1004, 14988, -3040, -89, 102
ACC, 16035384, 828, -1092, 14704, -3056, -62, 94
ACC, 16035485, 864, -1068, 14960, -3056, -52, 98
ACC, 16035584, 800, -1060, 14804, -3072, -77, 79
ACC, 16035602, 848, -1036, 14848, -3040, -43, 111
ACC, 16035629, 860, -1080, 14884, -3056, -89, 74
ACC, 16035675, 856, -1100, 14812, -3040, -69, 91
ACC, 16035722, 824, -1156, 14880, -3104, -82, 70
ACC, 16035769, 772, -1136, 14924, -3056, -92, 88
ACC, 16035815, 812, -1020, 14876, -3056, -69, 94
ACC, 16035863, 868, -1200, 14984, -3040, -67, 96
ACC, 16035914, 936, -980, 14836, -3088, -80, 70
ACC, 16035955, 940, -1116, 14828, -3040, -86, 79
ACC, 16036002, 884, -1008, 14900, -3008, -62, 75
ACC, 16036049, 952, -1096, 14700, -3056, -71, 88
ACC, 16036096, 828, -1092, 14812, -3024, -54, 98
GPS, 16036208, 45.801723, 9.095229
ACC, 16036345, 964, -1108, 14668, -3040, -90, 92
ACC, 16036444, 932, -1072, 14632, -3056, -72, 84
ACC, 16036545, 972, -1276, 14668, -3024, -22, 116
ACC, 16036602, 916, -1148, 14800, -3024, -77, 75
ACC, 16036610, 836, -1008, 14904, -3072, -67, 99
ACC, 16036637, 824, -964, 14924, -3056, -53, 76
