GPS, 14749684, 45.803089, 9.148264
ACC, 14749733, 0.3276, 0.1240, 0.9756, -447, -183, -40
ACC, 14749740, 0.3242, 0.1194, 0.9795, -453, -189, -31
ACC, 14749776, 0.3301, 0.1245, 0.9673, -468, -178, -42
ACC, 14749823, 0.3167, 0.1169, 0.9695, -444, -177, -38
ACC, 14749868, 0.3232, 0.1187, 0.9775, -460, -179, -27
ACC, 14749914, 0.3245, 0.1204, 0.9736, -437, -192, -38
ACC, 14749960, 0.3188, 0.1165, 0.9824, -451, -184, -17
ACC, 14750005, 0.3208, 0.1226, 0.9692, -452, -183, -40
ACC, 14750053, 0.3291, 0.1228, 0.9827, -452, -181, -41
ACC, 14750128, 0.3274, 0.1213, 0.9685, -459, -151, -19
ACC, 14750145, 0.3218, 0.1165, 0.9751, -447, -174, -29
ACC, 14750191, 0.3237, 0.1194, 0.9731, -450, -194, -44
GPS, 14750322, 45.803089, 9.148279
ACC, 14750458, 0.3201, 0.1226, 0.9714, -467, -188, -35
ACC, 14750582, 0.3218, 0.1221, 0.9666, -448, -180, -16
ACC, 14750625, 0.3250, 0.1228, 0.9751, -468, -187, -42
ACC, 14750631, 0.3201, 0.1182, 0.9761, -447, -188, -36
ACC, 14750673, 0.3250, 0.1199, 0.9644, -442, -194, -35
ACC, 14750719, 0.3276, 0.1206, 0.9780, -469, -171, -39
ACC, 14750769, 0.3223, 0.1270, 0.9673, -444, -188, -42
ACC, 14750811, 0.3289, 0.1252, 0.9751, -444, -193, -25
ACC, 14750858, 0.3237, 0.1213, 0.9724, -439, -167, -28
ACC, 14750904, 0.3281, 0.1199, 0.9663, -447, -199, -43
ACC, 14750950, 0.3276, 0.1221, 0.9709, -446, -183, -18
ACC, 14750997, 0.3215, 0.1221, 0.9624, -449, -184, -39
ACC, 14751044, 0.3254, 0.1221, 0.9780, -445, -161, -35
ACC, 14751091, 0.3296, 0.1211, 0.9678, -461, -171, -30
ACC, 14751136, 0.3293, 0.1162, 0.9788, -472, -185, -14
ACC, 14751186, 0.3247, 0.1191, 0.9724, -455, -166, -20
ACC, 14751228, 0.3279, 0.1213, 0.9685, -448, -178, -37
ACC, 14751397, 0.3264, 0.1199, 0.9724, -450, -171, -25
GPS, 14751487, 45.803089, 9.148276
ACC, 14751598, 0.3220, 0.1221, 0.9709, -463, -160, -20
ACC, 14751604, 0.3230, 0.1196, 0.9678, -465, -197, -29
ACC, 14751628, 0.3250, 0.1167, 0.9739, -446, -170, -49
ACC, 14751675, 0.3218, 0.1221, 0.9685, -470, -178, -14
ACC, 14751722, 0.3203, 0.1211, 0.9741, -447, -186, -35
ACC, 14751771, 0.3250, 0.1223, 0.9739, -443, -187, -26
ACC, 14751814, 0.3289, 0.1221, 0.9695, -460, -189, -44
ACC, 14751861, 0.3240, 0.1230, 0.9709, -451, -171, -53
ACC, 14751908, 0.3188, 0.1206, 0.9753, -443, -189, -43
ACC, 14751953, 0.3276, 0.1243, 0.9707, -455, -184, -41
ACC, 14752000, 0.3264, 0.1191, 0.9651, -460, -157, -45
ACC, 14752046, 0.3181, 0.1230, 0.9714, -460, -177, -34
ACC, 14752092, 0.3262, 0.1208, 0.9775, -445, -168, -38
ACC, 14752138, 0.3167, 0.1179, 0.9734, -448, -186, -18
ACC, 14752189, 0.3201, 0.1204, 0.9768, -476, -173, -16
ACC, 14752231, 0.3264, 0.1221, 0.9663, -441, -157, -40
ACC, 14752409, 0.3164, 0.1243, 0.9687, -458, -173, -23
GPS, 14752491, 45.803089, 9.148275
ACC, 14752598, 0.3223, 0.1204, 0.9695, -452, -158, -27
ACC, 14752605, 0.3171, 0.1208, 0.9780, -454, -180, -41
ACC, 14752629, 0.3235, 0.1201, 0.9626, -457, -191, -34
