GPS, 14415189, 45.803131, 9.148127
ACC, 14415286, 15668, -4380, 2348, -4560, -33, 96
ACC, 14415291, 15640, -4476, 2480, -4544, -53, 84
ACC, 14415318, 15740, -4364, 2524, -4512, -47, 68
ACC, 14415367, 15800, -4352, 2164, -4544, -57, 100
ACC, 14415416, 15660, -4448, 2320, -4544, -57, 87
ACC, 14415463, 15736, -4380, 2384, -4512, -59, 86
ACC, 14415511, 15740, -4320, 2372, -4544, -31, 78
ACC, 14415559, 15544, -4392, 2460, -4544, -41, 97
ACC, 14415606, 15756, -4328, 2492, -4560, -70, 86
ACC, 14415654, 15720, -4456, 2292, -4544, -54, 86
ACC, 14415740, 15820, -4344, 2276, -4528, -69, 105
ACC, 14415752, 15668, -4316, 2436, -4544, -63, 88
ACC, 14415799, 15672, -4400, 2444, -4544, -48, 77
GPS, 14415911, 45.803138, 9.148141
ACC, 14416044, 15656, -4356, 2376, -4544, -54, 75
ACC, 14416146, 15604, -4488, 2368, -4544, -51, 94
ACC, 14416242, 15668, -4324, 2388, -4544, -50, 86
ACC, 14416247, 15748, -4476, 2280, -4560, -54, 102
ACC, 14416276, 15756, -4360, 2296, -4560, -69, 77
ACC, 14416324, 15716, -4404, 2340, -4528, -63, 77
ACC, 14416376, 15656, -4356, 2436, -4528, -59, 99
ACC, 14416419, 15728, -4424, 2364, -4528, -41, 80
ACC, 14416467, 15640, -4392, 2476, -4560, -68, 101
ACC, 14416516, 15728, -4416, 2384, -4560, -55, 85
ACC, 14416565, 15724, -4376, 2300, -4528, -55, 108
ACC, 14416613, 15804, -4376, 2592, -4512, -61, 77
ACC, 14416661, 15588, -4396, 2356, -4512, -59, 103
ACC, 14416710, 15612, -4436, 2244, -4512, -77, 99
ACC, 14416757, 15804, -4424, 2416, -4544, -56, 96
ACC, 14416805, 15720, -4412, 2480, -4544, -45, 86
ACC, 14416983, 15736, -4360, 2276, -4544, -52, 79
GPS, 14417052, 45.803134, 9.148156
ACC, 14417177, 15672, -4328, 2368, -4512, -62, 96
ACC, 14417259, 15780, -4424, 2440, -4528, -40, 88
ACC, 14417264, 15668, -4412, 2332, -4560, -70, 99
ACC, 14417292, 15572, -4360, 2400, -4560, -21, 102
ACC, 14417341, 15716, -4480, 2340, -4528, -71, 87
ACC, 14417388, 15604, -4348, 2504, -4560, -66, 100
ACC, 14417437, 15716, -4360, 2296, -4512, -62, 84
ACC, 14417485, 15804, -4428, 2308, -4528, -69, 82
ACC, 14417536, 15636, -4308, 2504, -4528, -67, 78
ACC, 14417580, 15592, -4404, 2308, -4544, -58, 92
ACC, 14417629, 15740, -4344, 2340, -4512, -54, 90
ACC, 14417677, 15664, -4380, 2440, -4560, -38, 92
ACC, 14417724, 15712, -4392, 2372, -4512, -35, 103
ACC, 14417773, 15684, -4412, 2300, -4512, -67, 119
GPS, 14417889, 45.803138, 9.148176
ACC, 14418025, 15680, -4276, 2556, -4528, -47, 79
ACC, 14418125, 15700, -4356, 2272, -4544, -54, 84
ACC, 14418227, 15664, -4336, 2408, -4560, -60, 89
ACC, 14418256, 15760, -4420, 2300, -4528, -33, 79
ACC, 14418277, 15728, -4348, 2320, -4512, -60, 85
ACC, 14418321, 15708, -4412, 2308, -4544, -48, 85
ACC, 14418368, 15584, -4368, 2372, -4544, -49, 95
ACC, 14418416, 15640, -4384, 2280, -4512, -36, 94
ACC, 14418464, 15664, -4348, 2428, -4544, -55, 90
ACC, 14418511, 15752, -4376, 2536, -4512, -50, 103
ACC, 14418560, 15700, -4480, 2300, -4528, -53, 80
ACC, 14418608, 15724, -4360, 2324, -4528, -64, 95
ACC, 14418657, 15768, -4356, 2440, -4560, -64, 106
